date,SPY,NVDA,MSFT,AAPL,AMZN,GOOGL,META,AVGO,ORCL,CRM,AMD
2025-11-05,677.58,195.21,507.16,270.14,250.2,284.31,635.95,358.98,250.31,252.68,256.33
2025-11-06,670.31,188.08,497.1,269.77,243.04,284.75,618.94,355.59,243.8,239.27,237.7
2025-11-07,670.97,188.15,496.82,268.47,244.41,278.83,621.71,349.43,239.26,239.88,233.54
2025-11-10,681.44,199.05,506.0,269.43,248.4,290.1,631.76,358.39,240.83,241.71,243.98
2025-11-11,683.0,193.16,508.68,275.25,249.1,291.31,627.08,351.96,236.15,244.5,237.52
2025-11-12,683.38,193.8,511.14,273.47,244.2,286.71,609.01,355.22,226.99,246.02,258.89
2025-11-13,672.04,186.86,503.29,272.95,237.58,278.57,609.89,339.98,217.57,240.43,247.96
2025-11-14,671.93,190.17,510.18,272.41,234.69,276.41,609.46,342.46,222.85,243.66,246.81
2025-11-17,665.67,186.6,507.49,267.46,232.87,285.02,602.01,342.65,219.86,237.03,240.52
2025-11-18,660.08,181.36,493.79,267.44,222.55,284.28,597.69,340.5,220.49,233.5,230.29
2025-11-19,662.63,186.52,487.12,268.56,222.69,292.81,590.32,354.42,225.53,227.88,223.55
2025-11-20,652.53,180.64,478.43,266.25,217.14,289.45,589.15,346.82,210.69,225.37,206.02
2025-11-21,659.03,178.88,472.12,271.49,220.69,299.66,594.25,340.2,198.76,227.11,203.78
2025-11-24,668.73,182.55,474.0,275.92,226.28,318.58,613.05,377.96,200.28,226.82,215.05
2025-11-25,675.02,177.82,476.99,276.97,229.67,323.44,636.22,385.03,197.03,234.12,206.13
2025-11-26,679.68,180.26,485.5,277.55,229.16,319.95,633.61,397.57,204.96,228.15,214.24
2025-11-28,683.39,177.0,492.01,278.85,233.22,320.18,647.95,402.96,201.95,230.54,217.53
2025-12-01,680.27,179.92,486.74,283.1,233.88,314.89,640.87,386.08,200.94,232.83,219.76
2025-12-02,681.53,181.46,490.0,286.19,234.42,315.81,647.1,381.57,201.1,234.71,215.24
2025-12-03,683.89,179.59,477.73,284.15,232.38,319.63,639.6,380.61,207.73,238.72,217.6
2025-12-04,684.39,183.38,480.84,280.7,229.11,317.62,661.53,381.03,214.33,247.46,215.98
2025-12-05,685.69,182.41,483.16,278.78,229.53,321.27,673.42,390.24,217.58,260.57,217.97
2025-12-08,683.63,185.55,491.02,277.89,226.89,313.72,666.8,401.1,220.54,259.53,221.11
2025-12-09,683.04,184.97,492.02,277.18,227.92,317.08,656.96,406.29,221.53,261.02,221.62
2025-12-10,687.57,183.78,478.56,278.78,231.78,320.21,650.13,412.97,223.01,264.2,221.42
2025-12-11,689.17,180.93,483.47,278.03,230.28,312.43,652.71,406.37,198.85,262.35,221.43
